music_num,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
878,63,0.223,0.7240000000000001,248945,0.452,0.0,C#,0.11800000000000001,-8.998,Major,0.0884,141.903,4/4,0.139
879,60,0.523,0.5710000000000001,260903,0.688,5.479999999999999e-05,B,0.14800000000000002,-4.9430000000000005,Minor,0.0401,155.157,4/4,0.34600000000000003
880,52,0.983,0.24,158773,0.0428,0.987,D,0.0702,-24.344,Major,0.0365,104.986,3/4,0.0366
881,64,0.0842,0.43799999999999994,237244,0.467,0.0,E,0.0925,-8.927,Minor,0.244,85.53299999999999,5/4,0.43799999999999994
882,69,0.19,0.735,275840,0.41,0.0,B,0.341,-8.735,Minor,0.2,114.81200000000001,4/4,0.16399999999999998
883,60,0.369,0.624,247962,0.365,0.0,G,0.35700000000000004,-7.78,Major,0.0395,76.764,4/4,0.359
884,59,0.929,0.428,307000,0.064,0.0,C#,0.0859,-14.42,Major,0.0374,142.436,4/4,0.10800000000000001
885,63,0.309,0.635,187589,0.659,0.0,G#,0.302,-4.92,Major,0.155,178.018,4/4,0.54
886,80,0.191,0.674,153800,0.649,0.0,C#,0.122,-8.433,Minor,0.19899999999999998,153.069,4/4,0.48
887,65,0.0494,0.44299999999999995,211880,0.6629999999999999,0.0,G#,0.153,-5.946000000000001,Minor,0.0432,159.856,4/4,0.331
888,68,0.244,0.536,257573,0.486,0.00788,B,0.12,-11.067,Minor,0.0346,131.988,4/4,0.0968
889,34,0.23199999999999998,0.373,69867,0.605,0.8490000000000001,F,0.166,-15.138,Minor,0.0665,82.803,4/4,0.1
890,26,0.9690000000000001,0.402,333000,0.175,0.867,F,0.0832,-17.803,Major,0.0317,100.17399999999999,3/4,0.23399999999999999
891,63,0.00662,0.581,198600,0.5710000000000001,5.68e-06,F,0.14,-8.732999999999999,Major,0.135,74.973,4/4,0.32799999999999996
892,25,0.904,0.21600000000000003,163000,0.14800000000000002,0.5489999999999999,C,0.0932,-17.487000000000002,Major,0.0339,81.77600000000001,4/4,0.081
893,60,0.33299999999999996,0.49700000000000005,244267,0.434,3.11e-06,C,0.10800000000000001,-5.73,Major,0.0296,115.749,3/4,0.266
894,33,0.9570000000000001,0.142,123333,0.0187,0.955,D,0.087,-31.991999999999997,Major,0.0432,70.155,3/4,0.0372
895,62,0.0378,0.862,268827,0.6759999999999999,0.0,G,0.251,-6.336,Major,0.0859,111.111,4/4,0.281
896,62,0.0195,0.598,210400,0.638,0.0,E,0.0902,-7.271,Minor,0.0825,79.956,4/4,0.42200000000000004
897,60,0.0373,0.605,192826,0.909,1.83e-06,A,0.365,-4.067,Major,0.09,114.988,4/4,0.682
898,31,0.895,0.256,122987,0.0857,0.898,G#,0.153,-21.250999999999998,Major,0.0406,58.525,4/4,0.0489
899,47,0.823,0.138,244227,0.152,0.8859999999999999,G,0.0963,-15.867,Minor,0.0334,85.779,3/4,0.0925
900,37,0.505,0.159,151400,0.19699999999999998,0.94,A,0.127,-15.228,Minor,0.0312,85.869,3/4,0.125
901,27,0.9890000000000001,0.293,85107,0.0252,0.836,D#,0.11199999999999999,-24.329,Major,0.0466,140.859,5/4,0.0928
902,58,0.0474,0.8320000000000001,217680,0.42700000000000005,0.0,G#,0.10099999999999999,-8.516,Minor,0.257,99.935,4/4,0.369
903,63,0.0475,0.56,244824,0.731,0.0,D,0.282,-6.121,Major,0.0281,99.98100000000001,4/4,0.401
904,32,0.073,0.361,79973,0.488,0.898,F,0.151,-11.325,Minor,0.0382,103.73100000000001,3/4,0.251
905,37,0.993,0.536,68680,0.0022600000000000003,0.946,E,0.0892,-30.021,Major,0.0631,67.55199999999999,3/4,0.485
906,23,0.835,0.0606,109667,0.146,0.92,C,0.0753,-22.263,Major,0.052000000000000005,64.883,4/4,0.0294
907,37,0.955,0.131,138327,0.171,0.8079999999999999,G,0.111,-26.479,Minor,0.0487,79.73899999999999,4/4,0.0346
908,24,0.9520000000000001,0.653,47533,0.32299999999999995,0.857,F,0.122,-17.311,Minor,0.0391,120.936,3/4,0.408
909,63,0.000218,0.631,189373,0.7929999999999999,5.65e-05,C#,0.0976,-4.086,Minor,0.0468,136.96,4/4,0.648
910,66,0.429,0.653,193309,0.414,5.13e-05,G#,0.114,-9.079,Minor,0.243,143.828,4/4,0.261
911,64,0.29600000000000004,0.821,170364,0.44799999999999995,3.26e-06,A,0.0683,-4.33,Major,0.0468,105.006,4/4,0.45
912,66,0.0008210000000000001,0.389,189707,0.748,0.00058,D,0.358,-4.461,Major,0.0805,78.056,4/4,0.21600000000000003
913,56,0.0949,0.758,165147,0.9440000000000001,6.49e-06,D,0.402,-1.541,Minor,0.0696,119.97,4/4,0.696
914,62,0.018000000000000002,0.599,213453,0.893,0.0,C#,0.0772,-4.404,Minor,0.0376,107.03299999999999,4/4,0.591
915,55,0.0355,0.655,181627,0.63,0.0,D#,0.0656,-5.16,Minor,0.0687,129.877,4/4,0.332
916,47,0.441,0.0642,280680,0.17800000000000002,0.7609999999999999,G,0.092,-20.872,Major,0.0423,62.894,4/4,0.0408
917,30,0.972,0.266,86893,0.0862,0.752,A#,0.0994,-21.203000000000003,Major,0.0304,87.537,4/4,0.145
918,38,0.9540000000000001,0.23,70453,0.042,0.0913,F,0.0713,-29.776,Minor,0.0381,74.025,4/4,0.0755
919,68,0.0027,0.649,321293,0.785,0.0,A,0.0859,-6.031000000000001,Minor,0.0369,137.618,4/4,0.294
920,54,0.0493,0.42200000000000004,245560,0.6920000000000001,2.57e-05,D#,0.177,-5.447,Major,0.0549,184.014,4/4,0.19699999999999998
921,62,0.344,0.586,186413,0.9390000000000001,1.21e-06,C,0.18100000000000002,-3.252,Major,0.0759,147.894,4/4,0.805
922,26,0.993,0.243,116067,0.0141,0.915,C,0.0842,-28.443,Major,0.0396,51.846000000000004,4/4,0.0339
923,67,0.151,0.679,205333,0.662,0.0,G,0.376,-5.861000000000001,Major,0.0773,90.054,4/4,0.365
924,66,0.193,0.6779999999999999,307880,0.562,0.0,D#,0.10400000000000001,-9.197000000000001,Minor,0.508,94.241,4/4,0.5660000000000001
925,32,0.845,0.39299999999999996,157213,0.0444,0.0743,C,0.35100000000000003,-24.134,Major,0.037000000000000005,142.95,4/4,0.152
926,36,0.855,0.061,176067,0.0255,0.899,A,0.0919,-22.064,Major,0.0393,57.042,4/4,0.0321
927,82,0.0338,0.8959999999999999,303077,0.515,0.0,D,0.317,-5.395,Major,0.183,138.016,4/4,0.174
928,35,0.938,0.304,239987,0.175,0.0172,C,0.138,-17.858,Minor,0.0477,126.65100000000001,5/4,0.10800000000000001
929,35,0.8809999999999999,0.187,284787,0.0385,0.809,F,0.16,-22.559,Major,0.036000000000000004,96.57600000000001,4/4,0.0357
930,66,0.17300000000000001,0.406,244613,0.6609999999999999,0.0,G#,0.10099999999999999,-5.142,Major,0.311,180.206,3/4,0.335
931,57,0.183,0.58,201827,0.7190000000000001,0.0,F#,0.161,-6.688,Major,0.0349,161.922,4/4,0.76
932,38,0.772,0.5660000000000001,58707,0.433,0.821,G,0.439,-14.055,Major,0.042,155.438,4/4,0.8740000000000001
933,67,0.465,0.619,285053,0.43700000000000006,0.00609,G,0.0971,-11.755999999999998,Major,0.0314,89.51100000000001,4/4,0.406
934,67,0.00182,0.664,216454,0.9079999999999999,0.0,E,0.109,-4.806,Major,0.0317,118.031,4/4,0.889
935,62,0.89,0.5539999999999999,330772,0.235,0.00328,A#,0.114,-14.609000000000002,Major,0.0342,121.836,4/4,0.23199999999999998
936,62,0.162,0.862,274097,0.785,0.0,G#,0.128,-3.571,Major,0.23199999999999998,123.012,4/4,0.37200000000000005
937,29,0.628,0.62,300427,0.498,0.369,G,0.0775,-11.145,Minor,0.0426,150.001,4/4,0.18
938,32,0.56,0.192,81322,0.115,0.848,A#,0.105,-24.544,Major,0.0363,55.945,4/4,0.0372
939,22,0.971,0.462,56960,0.508,0.929,E,0.22399999999999998,-13.74,Minor,0.035,155.842,4/4,0.79
940,33,0.485,0.528,188421,0.33799999999999997,0.917,C,0.20800000000000002,-21.381999999999998,Major,0.0327,114.021,3/4,0.12
941,70,0.0557,0.6779999999999999,213402,0.76,0.0,C#,0.359,-5.546,Major,0.221,96.044,4/4,0.24
942,28,0.851,0.20600000000000002,189507,0.221,0.322,F,0.221,-11.092,Major,0.0313,162.37,4/4,0.147
943,31,0.9590000000000001,0.258,137347,0.0187,0.31,E,0.102,-28.826,Minor,0.0404,74.711,5/4,0.0364
944,78,0.0845,0.511,234434,0.795,0.0,G#,0.102,-3.714,Major,0.146,175.987,4/4,0.43200000000000005
945,38,0.972,0.27899999999999997,56907,0.193,0.758,G,0.10099999999999999,-15.505999999999998,Major,0.0328,83.86,3/4,0.18600000000000003
946,62,0.15,0.9229999999999999,276659,0.5870000000000001,0.0,B,0.11800000000000001,-6.401,Major,0.262,94.978,4/4,0.27
947,37,0.794,0.7959999999999999,215613,0.46799999999999997,0.9420000000000001,G#,0.342,-13.251,Major,0.0459,106.051,4/4,0.38799999999999996
948,71,0.625,0.611,159512,0.39,0.0,D,0.11800000000000001,-5.861000000000001,Minor,0.11599999999999999,163.89700000000002,4/4,0.617
949,59,0.0775,0.5920000000000001,228533,0.9259999999999999,0.0,G,0.187,-3.469,Major,0.126,99.01799999999999,4/4,0.43200000000000005
950,73,0.122,0.807,206400,0.785,0.0,A,0.12300000000000001,-4.947,Major,0.204,99.975,4/4,0.424
951,68,0.135,0.919,181710,0.45,0.0,C#,0.0577,-5.737,Major,0.0688,91.976,4/4,0.44799999999999995
952,35,0.72,0.23800000000000002,359573,0.742,0.9329999999999999,C,0.366,-6.5760000000000005,Minor,0.062,126.178,4/4,0.0876
953,32,0.912,0.23800000000000002,274360,0.11800000000000001,0.882,E,0.19699999999999998,-16.227999999999998,Minor,0.0342,126.059,4/4,0.0369
954,64,0.26899999999999996,0.441,197440,0.594,0.0,C#,0.14300000000000002,-8.271,Major,0.166,139.28,4/4,0.491
955,26,0.9009999999999999,0.077,218653,0.0681,0.9229999999999999,F,0.0516,-19.366,Major,0.0432,81.428,4/4,0.0343
956,35,0.0739,0.243,123680,0.614,0.9309999999999999,D,0.0861,-11.331,Minor,0.0492,138.089,4/4,0.0608
957,34,0.0374,0.7709999999999999,208525,0.7759999999999999,0.0343,A,0.0972,-6.1610000000000005,Major,0.0347,122.007,4/4,0.687
958,66,0.0196,0.7609999999999999,231933,0.8859999999999999,1.72e-06,C#,0.23600000000000002,-5.322,Major,0.0627,121.91,4/4,0.89
959,36,0.978,0.204,175000,0.13,0.92,F,0.107,-20.219,Major,0.0392,109.978,3/4,0.0893
960,77,0.41200000000000003,0.8340000000000001,244747,0.47200000000000003,6.759999999999999e-05,F,0.0836,-7.777,Minor,0.0873,107.014,4/4,0.517
961,29,0.256,0.49700000000000005,126000,0.295,0.867,C,0.10400000000000001,-14.423,Major,0.0345,119.97,4/4,0.086
962,26,0.966,0.5820000000000001,235733,0.162,0.887,A#,0.11199999999999999,-15.504000000000001,Minor,0.0337,79.995,4/4,0.0353
963,62,0.154,0.757,308360,0.544,6.07e-05,F,0.226,-10.722000000000001,Major,0.21899999999999997,173.208,4/4,0.9209999999999999
964,32,0.9,0.24600000000000002,477173,0.258,0.9109999999999999,C,0.11,-14.763,Major,0.0359,121.385,4/4,0.14400000000000002
965,36,0.384,0.193,320533,0.40399999999999997,0.932,C,0.0649,-15.491,Major,0.0476,141.61700000000002,4/4,0.0913
966,64,0.6709999999999999,0.687,187063,0.361,0.0,C,0.13,-9.541,Major,0.255,136.039,4/4,0.293
967,58,0.0557,0.64,215467,0.597,0.0,C#,0.261,-5.9510000000000005,Major,0.12,139.778,4/4,0.32899999999999996
968,59,0.191,0.594,278226,0.703,1.14e-06,D#,0.129,-5.305,Major,0.0671,123.939,4/4,0.33799999999999997
969,31,0.794,0.26,209053,0.193,0.915,C,0.386,-19.977999999999998,Major,0.0294,90.509,4/4,0.11699999999999999
970,72,0.9129999999999999,0.446,164129,0.37,0.0,A,0.126,-8.447000000000001,Major,0.0464,108.58,3/4,0.209
971,34,0.0643,0.263,216187,0.579,0.8590000000000001,D,0.177,-13.120999999999999,Major,0.0363,115.00200000000001,4/4,0.0388
972,22,0.857,0.25,120640,0.618,0.524,F,0.20800000000000002,-9.378,Minor,0.0591,79.27199999999999,4/4,0.0516
973,60,0.0036899999999999997,0.515,217547,0.847,6.659999999999999e-05,F,0.293,-2.951,Major,0.039,168.104,4/4,0.645
974,73,0.718,0.392,153240,0.629,3.76e-06,F,0.129,-7.056,Major,0.0335,124.51100000000001,4/4,0.72
975,66,0.000392,0.486,212293,0.831,0.0,F,0.363,-5.5,Major,0.0506,148.026,4/4,0.8
976,25,0.86,0.149,113080,0.159,0.752,F,0.0946,-17.159000000000002,Major,0.0414,79.331,5/4,0.0339
977,37,0.496,0.47,157600,0.345,0.0006490000000000001,D,0.10800000000000001,-13.388,Minor,0.0488,127.667,4/4,0.34700000000000003
978,71,0.23399999999999999,0.604,221440,0.6609999999999999,0.0,C,0.0951,-5.914,Major,0.0375,107.016,4/4,0.506
979,60,0.638,0.8420000000000001,292013,0.384,0.000505,A,0.0998,-11.384,Minor,0.0354,84.02600000000001,4/4,0.604
980,54,0.145,0.43700000000000006,130907,0.392,0.7829999999999999,A#,0.10400000000000001,-13.024000000000001,Major,0.03,98.041,4/4,0.256
981,52,0.11900000000000001,0.14300000000000002,103440,0.2,0.627,B,0.12300000000000001,-19.476,Minor,0.0419,140.27100000000002,3/4,0.0318
982,36,0.89,0.165,123013,0.0127,0.943,D,0.11800000000000001,-38.402,Major,0.0398,82.41,3/4,0.034
983,73,0.5329999999999999,0.815,268566,0.364,3.52e-05,D,0.10800000000000001,-11.158,Major,0.375,129.937,4/4,0.32799999999999996
984,69,0.0164,0.445,207458,0.662,0.0,D,0.21899999999999997,-4.802,Minor,0.18100000000000002,200.04,4/4,0.479
985,66,0.763,0.433,165102,0.5539999999999999,0.0,A,0.0903,-5.629,Minor,0.165,140.235,3/4,0.546
986,65,0.45,0.8140000000000001,229387,0.611,0.0,A#,0.127,-4.508,Major,0.107,101.073,4/4,0.361
987,35,0.953,0.48100000000000004,367835,0.0533,0.69,F,0.0948,-17.590999999999998,Major,0.038,115.887,4/4,0.04
988,41,0.917,0.162,120122,0.135,0.87,F,0.10300000000000001,-23.599,Major,0.0417,70.507,4/4,0.0302
989,62,0.638,0.62,174093,0.193,0.0136,C,0.107,-13.404000000000002,Major,0.0439,129.97899999999998,4/4,0.155
990,69,0.0006230000000000001,0.601,212040,0.888,0.0,A,0.0475,-4.018,Major,0.0396,100.03299999999999,4/4,0.4
991,48,0.794,0.392,172547,0.524,0.696,D,0.0821,-12.238,Minor,0.0457,114.709,4/4,0.32799999999999996
992,35,0.727,0.259,328827,0.391,0.345,C,0.0786,-12.140999999999998,Major,0.0331,151.85399999999998,4/4,0.19
993,45,0.9840000000000001,0.247,123400,0.115,0.9079999999999999,A,0.0856,-16.208,Major,0.0323,76.66199999999999,4/4,0.0383
994,37,0.9420000000000001,0.547,95160,0.11699999999999999,0.963,D,0.0704,-17.352999999999998,Major,0.0361,110.37700000000001,1/4,0.145
995,34,0.953,0.34,137080,0.22399999999999998,0.932,D#,0.0996,-18.641,Major,0.0311,89.833,4/4,0.0841
996,29,0.741,0.634,187787,0.11800000000000001,0.748,G,0.214,-22.22,Minor,0.0351,133.856,4/4,0.474
997,58,0.00375,0.47600000000000003,214373,0.882,0.0,C#,0.155,-3.028,Minor,0.039,150.05100000000002,4/4,0.47700000000000004
998,55,0.0882,0.9109999999999999,139867,0.5870000000000001,2.22e-06,C,0.149,-5.351,Major,0.247,96.959,4/4,0.743
999,65,0.574,0.446,237733,0.239,7.759999999999999e-05,C#,0.12,-15.327,Major,0.0876,104.675,4/4,0.31
1000,53,0.0121,0.616,201853,0.8220000000000001,0.0007570000000000001,A,0.0977,-6.667999999999999,Major,0.0758,157.005,4/4,0.636
1001,75,0.022000000000000002,0.91,276333,0.444,0.0,C#,0.13699999999999998,-8.126,Minor,0.344,149.953,4/4,0.53
1002,31,0.7140000000000001,0.504,283860,0.45399999999999996,0.87,A,0.0792,-16.713,Major,0.0487,159.976,3/4,0.0377
1003,80,0.0889,0.604,197853,0.546,0.0,G#,0.0734,-5.691,Major,0.151,179.847,4/4,0.402
1004,66,0.39799999999999996,0.696,289133,0.53,0.0,B,0.0823,-7.553999999999999,Major,0.0487,114.943,4/4,0.307
1005,31,0.9740000000000001,0.18899999999999997,259907,0.08199999999999999,0.927,D#,0.159,-18.828,Major,0.0423,62.81,4/4,0.079
1006,59,0.265,0.6990000000000001,254467,0.6679999999999999,0.0,C#,0.141,-5.305,Major,0.106,83.074,4/4,0.47200000000000003
1007,34,0.879,0.34700000000000003,110253,0.14400000000000002,0.927,A#,0.102,-19.698,Minor,0.0343,113.59299999999999,4/4,0.13699999999999998
1008,70,0.34,0.52,258787,0.652,5.489999999999999e-05,F,0.256,-6.655,Major,0.0274,80.609,4/4,0.722
1009,70,0.0004,0.45299999999999996,193653,0.9420000000000001,2.65e-06,A#,0.667,-4.256,Major,0.0466,143.85,4/4,0.457
1010,32,0.99,0.0706,248613,0.01,0.862,A,0.0884,-35.586,Minor,0.0431,71.255,5/4,0.0441
1011,63,0.0426,0.623,175480,0.89,0.0,A,0.153,-4.783,Major,0.0394,117.0,4/4,0.8240000000000001
1012,71,0.17300000000000001,0.848,251573,0.6659999999999999,0.000699,C,0.129,-6.547000000000001,Major,0.27399999999999997,96.662,4/4,0.7440000000000001
1013,44,0.267,0.37799999999999995,175482,0.565,0.903,C,0.105,-10.103,Major,0.0369,102.988,4/4,0.115
1014,35,0.7140000000000001,0.102,184975,0.138,0.705,A,0.0788,-19.197,Minor,0.043,90.11200000000001,4/4,0.0311
1015,38,0.972,0.35700000000000004,153347,0.00299,0.907,G,0.155,-37.563,Minor,0.0568,72.483,3/4,0.13699999999999998
1016,66,0.631,0.445,247413,0.304,0.00519,A#,0.11800000000000001,-12.504000000000001,Major,0.0441,120.631,4/4,0.24
1017,37,0.00425,0.239,230013,0.6559999999999999,0.8809999999999999,G,0.106,-9.767999999999999,Major,0.0516,102.666,4/4,0.214
1018,68,0.204,0.688,192670,0.841,0.000295,D,0.22899999999999998,-5.2170000000000005,Major,0.179,133.912,4/4,0.743
1019,63,0.6,0.588,244802,0.644,0.0,D,0.647,-7.523,Minor,0.22699999999999998,97.18299999999999,4/4,0.102
1020,24,0.978,0.128,260840,0.21600000000000003,0.00182,D,0.11199999999999999,-12.853,Minor,0.0384,162.322,4/4,0.11699999999999999
1021,62,0.0242,0.9670000000000001,203000,0.6459999999999999,2.31e-06,E,0.0916,-4.8180000000000005,Minor,0.0593,124.994,4/4,0.2
1022,64,7.55e-05,0.45899999999999996,164853,0.92,0.000598,C#,0.207,-2.847,Major,0.0382,85.214,4/4,0.649
1023,29,0.958,0.353,184040,0.0119,0.8740000000000001,D,0.10099999999999999,-24.423000000000002,Minor,0.0431,61.986999999999995,4/4,0.0661
1024,19,0.9059999999999999,0.331,125173,0.16399999999999998,0.802,A#,0.10800000000000001,-13.078,Major,0.0308,76.694,4/4,0.299
1025,63,0.11,0.691,229373,0.8240000000000001,0.0,C#,0.353,-3.925,Minor,0.0731,75.516,4/4,0.685
1026,74,0.726,0.349,246587,0.348,0.0,D#,0.12,-6.142,Major,0.0316,74.541,4/4,0.0886
1027,70,0.163,0.9590000000000001,163120,0.583,0.0,D,0.055999999999999994,-6.064,Major,0.27,130.97899999999998,4/4,0.887
1028,39,0.922,0.0925,328160,0.10300000000000001,0.342,A#,0.17,-24.230999999999998,Major,0.0435,82.61200000000001,1/4,0.0579
1029,30,0.986,0.257,96387,0.109,0.9359999999999999,A,0.13699999999999998,-22.522,Major,0.0374,75.266,4/4,0.128
1030,45,0.904,0.161,234453,0.165,0.341,C#,0.0986,-12.956,Major,0.0411,139.069,3/4,0.0856
1031,34,0.524,0.141,158741,0.37799999999999995,0.925,D#,0.10099999999999999,-10.981,Major,0.035,61.998999999999995,4/4,0.0944
1032,74,0.22899999999999998,0.428,180183,0.40299999999999997,0.0,F,0.22,-5.914,Minor,0.209,95.387,5/4,0.133
1033,75,0.309,0.701,173040,0.816,7.79e-05,G#,0.153,-5.95,Major,0.0608,125.068,4/4,0.316
1034,69,0.106,0.654,179937,0.8859999999999999,9.17e-06,E,0.161,-2.8080000000000003,Major,0.0417,147.959,4/4,0.7040000000000001
1035,57,0.0328,0.597,236787,0.82,0.0,F,0.11900000000000001,-2.529,Major,0.0582,119.969,4/4,0.5760000000000001
1036,64,0.0004940000000000001,0.435,207634,0.95,0.0,G#,0.317,-3.8689999999999998,Major,0.106,160.987,4/4,0.457
1037,23,0.126,0.483,144800,0.419,0.59,A,0.07400000000000001,-17.864,Minor,0.0505,93.045,4/4,0.0982
1038,72,0.0673,0.943,165291,0.595,0.0,F,0.0839,-8.372,Minor,0.191,117.53200000000001,4/4,0.815
1039,33,0.899,0.524,101653,0.126,0.39799999999999996,G,0.122,-21.180999999999997,Major,0.0358,91.926,4/4,0.47600000000000003
1040,32,0.784,0.16699999999999998,158413,0.0519,0.856,F,0.10099999999999999,-20.045,Major,0.0362,85.839,4/4,0.0334
1041,61,0.895,0.251,240671,0.287,0.00155,C#,0.348,-15.004000000000001,Major,0.0408,170.118,4/4,0.0935
1042,65,0.179,0.397,206547,0.5379999999999999,0.14800000000000002,D,0.113,-6.502999999999999,Minor,0.0339,154.342,4/4,0.247
1043,34,0.898,0.29,258947,0.196,0.815,D#,0.125,-12.383,Major,0.0419,170.08700000000002,3/4,0.0661
1044,61,0.00305,0.825,171440,0.598,0.0,G#,0.125,-7.1579999999999995,Major,0.0374,108.044,4/4,0.375
1045,93,0.146,0.7090000000000001,204453,0.7709999999999999,3.29e-06,G,0.249,-4.598,Major,0.166,174.00599999999997,4/4,0.7090000000000001
1046,43,0.767,0.368,185711,0.64,0.9009999999999999,G#,0.10300000000000001,-12.526,Major,0.0515,129.565,3/4,0.158
1047,31,0.945,0.22899999999999998,94160,0.0132,0.986,C,0.0791,-27.107,Major,0.0413,51.006,4/4,0.105
1048,39,0.324,0.155,186123,0.168,0.778,G,0.10800000000000001,-17.405,Major,0.0367,73.42399999999999,5/4,0.0472
1049,72,0.0705,0.727,208400,0.456,0.0,A,0.124,-7.26,Major,0.285,111.331,4/4,0.5479999999999999
1050,66,0.679,0.774,185000,0.537,5.24e-06,A#,0.17300000000000001,-6.899,Minor,0.297,153.878,4/4,0.5489999999999999
1051,63,0.0124,0.682,214035,0.502,8.45e-06,D,0.107,-9.507,Major,0.0713,108.08,4/4,0.218
1052,59,0.243,0.648,161493,0.7170000000000001,0.0,C,0.0657,-8.872,Major,0.0323,125.459,4/4,0.965
1053,68,0.19699999999999998,0.8140000000000001,269658,0.737,0.0,G,0.0954,-4.8260000000000005,Major,0.259,171.687,4/4,0.461
1054,27,0.8590000000000001,0.217,773831,0.198,0.9440000000000001,D,0.11199999999999999,-17.018,Minor,0.0408,106.84200000000001,4/4,0.0339
1055,32,0.294,0.228,148067,0.222,0.8540000000000001,C#,0.185,-21.935,Minor,0.0409,149.995,4/4,0.0394
1056,71,0.373,0.645,266552,0.698,0.0,F,0.106,-6.525,Minor,0.376,139.86700000000002,4/4,0.5
1057,54,0.9670000000000001,0.188,147760,0.00925,0.8140000000000001,C,0.0663,-36.61,Minor,0.0383,77.525,5/4,0.0383
1058,20,0.987,0.0905,109707,0.1,0.982,A,0.079,-21.725,Major,0.0337,75.973,4/4,0.0425
1059,69,0.10400000000000001,0.53,203453,0.7070000000000001,0.0,A#,0.105,-5.516,Major,0.203,109.82700000000001,4/4,0.696
1060,66,0.0631,0.513,213072,0.867,0.0,G#,0.34,-3.7289999999999996,Major,0.0632,149.967,4/4,0.536
1061,72,0.179,0.768,213293,0.82,0.0,G,0.7040000000000001,-4.63,Minor,0.0475,129.969,4/4,0.625
1062,61,0.747,0.732,299440,0.408,0.000229,B,0.069,-8.475,Major,0.036000000000000004,87.016,4/4,0.6629999999999999
1063,31,0.895,0.151,193480,0.205,0.9309999999999999,F,0.0841,-18.625,Major,0.0404,84.24799999999999,5/4,0.0293
1064,36,0.0151,0.484,232500,0.7559999999999999,0.0,C#,0.315,-5.187,Minor,0.0756,127.973,4/4,0.369
1065,36,0.966,0.0999,117787,0.141,0.0167,F,0.124,-18.166,Minor,0.037000000000000005,86.46600000000001,5/4,0.0314
1066,33,0.535,0.27,234413,0.265,0.883,A,0.138,-19.37,Major,0.0406,140.14600000000002,4/4,0.0368
1067,31,0.972,0.204,68520,0.0305,0.78,E,0.076,-29.019000000000002,Minor,0.0332,87.955,5/4,0.129
1068,29,0.113,0.375,150997,0.648,0.835,F,0.133,-8.92,Minor,0.0628,159.27100000000002,3/4,0.408
1069,28,0.67,0.42100000000000004,224147,0.469,0.867,F,0.105,-15.979000000000001,Minor,0.0451,149.982,4/4,0.226
1070,42,0.35600000000000004,0.152,108880,0.43200000000000005,0.8759999999999999,C,0.32799999999999996,-13.627,Major,0.0905,83.60600000000001,5/4,0.0687
1071,61,0.0349,0.797,189098,0.8959999999999999,0.0,F,0.635,-3.678,Major,0.0512,120.037,4/4,0.685
1072,27,0.932,0.622,31427,0.0998,0.943,B,0.10800000000000001,-19.361,Major,0.0454,167.74200000000002,4/4,0.223
1073,62,0.0257,0.619,207428,0.938,1.39e-05,F,0.128,-5.245,Major,0.35,94.38,4/4,0.601
1074,76,0.498,0.736,230813,0.795,1.21e-06,C#,0.254,-3.299,Minor,0.0545,104.066,4/4,0.511
1075,65,0.0352,0.488,236787,0.833,0.0172,B,0.34,-6.571000000000001,Major,0.0437,174.00599999999997,4/4,0.7509999999999999
1076,33,0.993,0.21,80053,0.007520000000000001,0.858,G,0.115,-35.524,Minor,0.0432,142.495,5/4,0.0567
1077,27,0.254,0.304,425667,0.361,0.7340000000000001,E,0.11,-15.841,Minor,0.0662,140.814,4/4,0.0528
1078,70,0.0013599999999999999,0.659,227240,0.778,6.79e-06,B,0.0841,-6.422999999999999,Major,0.0379,110.022,4/4,0.623
1079,63,0.12,0.578,251515,0.679,0.0,F#,0.153,-3.5460000000000003,Major,0.0716,99.404,4/4,0.39899999999999997
1080,73,0.11699999999999999,0.634,331240,0.528,2.26e-06,C#,0.0565,-8.834,Major,0.0309,128.0,4/4,0.18
1081,36,0.9109999999999999,0.312,98120,0.0391,0.831,D,0.10800000000000001,-22.255,Major,0.0408,142.222,4/4,0.11699999999999999
1082,63,0.0435,0.595,234453,0.9129999999999999,0.0,A#,0.259,-3.428,Minor,0.0884,128.02100000000002,4/4,0.762
1083,42,0.889,0.235,190582,0.41100000000000003,0.935,D,0.207,-11.370999999999999,Minor,0.0301,138.53799999999998,3/4,0.0391
1084,58,0.154,0.659,169866,0.9109999999999999,0.000304,E,0.191,-2.28,Major,0.0786,91.999,4/4,0.5760000000000001
1085,61,0.76,0.53,206355,0.34299999999999997,0.0,E,0.154,-6.897,Major,0.0248,86.01899999999999,4/4,0.17300000000000001
1086,71,0.47700000000000004,0.775,247893,0.48200000000000004,0.0456,C#,0.11,-11.269,Major,0.0357,136.016,4/4,0.134
1087,63,0.0246,0.644,214387,0.89,2.57e-05,D,0.10300000000000001,-6.992999999999999,Major,0.0332,112.027,4/4,0.619
1088,29,0.588,0.168,321620,0.213,0.937,D,0.0711,-18.047,Minor,0.038,131.20600000000002,4/4,0.0341
1089,38,0.401,0.0965,274387,0.172,0.889,D,0.0914,-16.777,Minor,0.0366,53.508,4/4,0.0341
1090,60,0.486,0.488,163000,0.311,7.56e-06,C#,0.113,-9.091000000000001,Major,0.0631,129.17,4/4,0.426
